statistic_yyy,according,district_code,site_id,sex,single_multiple_birth,birth_count
110,按登記日期分,68000040,桃園市楊梅區,男,4胞胎,0
110,按登記日期分,68000040,桃園市楊梅區,男,5胞胎以上,0
110,按登記日期分,68000040,桃園市楊梅區,女,單胎,788
110,按登記日期分,68000040,桃園市楊梅區,女,雙胞胎,22
110,按登記日期分,68000040,桃園市楊梅區,女,3胞胎,0
110,按登記日期分,68000040,桃園市楊梅區,女,4胞胎,0
110,按登記日期分,68000040,桃園市楊梅區,女,5胞胎以上,0
110,按登記日期分,68000050,桃園市蘆竹區,男,單胎,740
110,按登記日期分,68000050,桃園市蘆竹區,男,雙胞胎,34
110,按登記日期分,68000050,桃園市蘆竹區,男,3胞胎,0
110,按登記日期分,68000050,桃園市蘆竹區,男,4胞胎,0
110,按登記日期分,68000050,桃園市蘆竹區,男,5胞胎以上,0
110,按登記日期分,68000050,桃園市蘆竹區,女,單胎,666
110,按登記日期分,68000050,桃園市蘆竹區,女,雙胞胎,24
110,按登記日期分,68000050,桃園市蘆竹區,女,3胞胎,0
110,按登記日期分,68000050,桃園市蘆竹區,女,4胞胎,0
110,按登記日期分,68000050,桃園市蘆竹區,女,5胞胎以上,0
110,按登記日期分,68000060,桃園市大園區,男,單胎,451
110,按登記日期分,68000060,桃園市大園區,男,雙胞胎,17
110,按登記日期分,68000060,桃園市大園區,男,3胞胎,2
110,按登記日期分,68000060,桃園市大園區,男,4胞胎,0
110,按登記日期分,68000060,桃園市大園區,男,5胞胎以上,0
110,按登記日期分,68000060,桃園市大園區,女,單胎,443
110,按登記日期分,68000060,桃園市大園區,女,雙胞胎,18
110,按登記日期分,68000060,桃園市大園區,女,3胞胎,1
110,按登記日期分,68000060,桃園市大園區,女,4胞胎,0
110,按登記日期分,68000060,桃園市大園區,女,5胞胎以上,0
110,按登記日期分,68000070,桃園市龜山區,男,單胎,801
110,按登記日期分,68000070,桃園市龜山區,男,雙胞胎,40
110,按登記日期分,68000070,桃園市龜山區,男,3胞胎,0
110,按登記日期分,68000070,桃園市龜山區,男,4胞胎,0
110,按登記日期分,68000070,桃園市龜山區,男,5胞胎以上,0
110,按登記日期分,68000070,桃園市龜山區,女,單胎,695
110,按登記日期分,68000070,桃園市龜山區,女,雙胞胎,42
110,按登記日期分,68000070,桃園市龜山區,女,3胞胎,0
110,按登記日期分,68000070,桃園市龜山區,女,4胞胎,0
110,按登記日期分,68000070,桃園市龜山區,女,5胞胎以上,0
110,按登記日期分,68000080,桃園市八德區,男,單胎,1015
110,按登記日期分,68000080,桃園市八德區,男,雙胞胎,47
110,按登記日期分,68000080,桃園市八德區,男,3胞胎,0
110,按登記日期分,68000080,桃園市八德區,男,4胞胎,0
110,按登記日期分,68000080,桃園市八德區,男,5胞胎以上,0
110,按登記日期分,68000080,桃園市八德區,女,單胎,908
110,按登記日期分,68000080,桃園市八德區,女,雙胞胎,47
110,按登記日期分,68000080,桃園市八德區,女,3胞胎,0
110,按登記日期分,68000080,桃園市八德區,女,4胞胎,0
110,按登記日期分,68000080,桃園市八德區,女,5胞胎以上,0
110,按登記日期分,68000090,桃園市龍潭區,男,單胎,546
110,按登記日期分,68000090,桃園市龍潭區,男,雙胞胎,18
110,按登記日期分,68000090,桃園市龍潭區,男,3胞胎,0
110,按登記日期分,68000090,桃園市龍潭區,男,4胞胎,0
110,按登記日期分,68000090,桃園市龍潭區,男,5胞胎以上,0
110,按登記日期分,68000090,桃園市龍潭區,女,單胎,508
110,按登記日期分,68000090,桃園市龍潭區,女,雙胞胎,18
110,按登記日期分,68000090,桃園市龍潭區,女,3胞胎,0
110,按登記日期分,68000090,桃園市龍潭區,女,4胞胎,0
110,按登記日期分,68000090,桃園市龍潭區,女,5胞胎以上,0
110,按登記日期分,68000100,桃園市平鎮區,男,單胎,1032
110,按登記日期分,68000100,桃園市平鎮區,男,雙胞胎,28
110,按登記日期分,68000100,桃園市平鎮區,男,3胞胎,2
110,按登記日期分,68000100,桃園市平鎮區,男,4胞胎,0
110,按登記日期分,68000100,桃園市平鎮區,男,5胞胎以上,0
110,按登記日期分,68000100,桃園市平鎮區,女,單胎,974
110,按登記日期分,68000100,桃園市平鎮區,女,雙胞胎,42
110,按登記日期分,68000100,桃園市平鎮區,女,3胞胎,0
110,按登記日期分,68000100,桃園市平鎮區,女,4胞胎,0
110,按登記日期分,68000100,桃園市平鎮區,女,5胞胎以上,0
110,按登記日期分,68000110,桃園市新屋區,男,單胎,228
110,按登記日期分,68000110,桃園市新屋區,男,雙胞胎,4
110,按登記日期分,68000110,桃園市新屋區,男,3胞胎,0
110,按登記日期分,68000110,桃園市新屋區,男,4胞胎,0
110,按登記日期分,68000110,桃園市新屋區,男,5胞胎以上,0
110,按登記日期分,68000110,桃園市新屋區,女,單胎,187
110,按登記日期分,68000110,桃園市新屋區,女,雙胞胎,4
110,按登記日期分,68000110,桃園市新屋區,女,3胞胎,0
110,按登記日期分,68000110,桃園市新屋區,女,4胞胎,0
110,按登記日期分,68000110,桃園市新屋區,女,5胞胎以上,0
110,按登記日期分,68000120,桃園市觀音區,男,單胎,298
110,按登記日期分,68000120,桃園市觀音區,男,雙胞胎,7
110,按登記日期分,68000120,桃園市觀音區,男,3胞胎,0
110,按登記日期分,68000120,桃園市觀音區,男,4胞胎,0
110,按登記日期分,68000120,桃園市觀音區,男,5胞胎以上,0
110,按登記日期分,68000120,桃園市觀音區,女,單胎,291
110,按登記日期分,68000120,桃園市觀音區,女,雙胞胎,10
110,按登記日期分,68000120,桃園市觀音區,女,3胞胎,0
110,按登記日期分,68000120,桃園市觀音區,女,4胞胎,0
110,按登記日期分,68000120,桃園市觀音區,女,5胞胎以上,0
110,按登記日期分,68000130,桃園市復興區,男,單胎,80
110,按登記日期分,68000130,桃園市復興區,男,雙胞胎,1
110,按登記日期分,68000130,桃園市復興區,男,3胞胎,0
110,按登記日期分,68000130,桃園市復興區,男,4胞胎,0
110,按登記日期分,68000130,桃園市復興區,男,5胞胎以上,0
110,按登記日期分,68000130,桃園市復興區,女,單胎,81
110,按登記日期分,68000130,桃園市復興區,女,雙胞胎,5
110,按登記日期分,68000130,桃園市復興區,女,3胞胎,0
110,按登記日期分,68000130,桃園市復興區,女,4胞胎,0
110,按登記日期分,68000130,桃園市復興區,女,5胞胎以上,0
110,按登記日期分,66000010,臺中市中區,男,單胎,35
110,按登記日期分,66000010,臺中市中區,男,雙胞胎,1
110,按登記日期分,66000010,臺中市中區,男,3胞胎,0
110,按登記日期分,66000010,臺中市中區,男,4胞胎,0
110,按登記日期分,66000010,臺中市中區,男,5胞胎以上,0
110,按登記日期分,66000010,臺中市中區,女,單胎,36
110,按登記日期分,66000010,臺中市中區,女,雙胞胎,5
110,按登記日期分,66000010,臺中市中區,女,3胞胎,0
110,按登記日期分,66000010,臺中市中區,女,4胞胎,0
110,按登記日期分,66000010,臺中市中區,女,5胞胎以上,0
110,按登記日期分,66000020,臺中市東區,男,單胎,231
110,按登記日期分,66000020,臺中市東區,男,雙胞胎,10
110,按登記日期分,66000020,臺中市東區,男,3胞胎,0
110,按登記日期分,66000020,臺中市東區,男,4胞胎,0
110,按登記日期分,66000020,臺中市東區,男,5胞胎以上,0
110,按登記日期分,66000020,臺中市東區,女,單胎,190
110,按登記日期分,66000020,臺中市東區,女,雙胞胎,12
110,按登記日期分,66000020,臺中市東區,女,3胞胎,0
110,按登記日期分,66000020,臺中市東區,女,4胞胎,0
110,按登記日期分,66000020,臺中市東區,女,5胞胎以上,0
110,按登記日期分,66000030,臺中市南區,男,單胎,380
110,按登記日期分,66000030,臺中市南區,男,雙胞胎,15
110,按登記日期分,66000030,臺中市南區,男,3胞胎,0
110,按登記日期分,66000030,臺中市南區,男,4胞胎,0
110,按登記日期分,66000030,臺中市南區,男,5胞胎以上,0
110,按登記日期分,66000030,臺中市南區,女,單胎,349
110,按登記日期分,66000030,臺中市南區,女,雙胞胎,25
110,按登記日期分,66000030,臺中市南區,女,3胞胎,0
110,按登記日期分,66000030,臺中市南區,女,4胞胎,0
110,按登記日期分,66000030,臺中市南區,女,5胞胎以上,0
110,按登記日期分,66000040,臺中市西區,男,單胎,256
110,按登記日期分,66000040,臺中市西區,男,雙胞胎,11
110,按登記日期分,66000040,臺中市西區,男,3胞胎,0
110,按登記日期分,66000040,臺中市西區,男,4胞胎,0
110,按登記日期分,66000040,臺中市西區,男,5胞胎以上,0
110,按登記日期分,66000040,臺中市西區,女,單胎,286
110,按登記日期分,66000040,臺中市西區,女,雙胞胎,13
110,按登記日期分,66000040,臺中市西區,女,3胞胎,0
110,按登記日期分,66000040,臺中市西區,女,4胞胎,0
110,按登記日期分,66000040,臺中市西區,女,5胞胎以上,0
110,按登記日期分,66000050,臺中市北區,男,單胎,406
110,按登記日期分,66000050,臺中市北區,男,雙胞胎,17
110,按登記日期分,66000050,臺中市北區,男,3胞胎,0
110,按登記日期分,66000050,臺中市北區,男,4胞胎,0
110,按登記日期分,66000050,臺中市北區,男,5胞胎以上,0
110,按登記日期分,66000050,臺中市北區,女,單胎,345
110,按登記日期分,66000050,臺中市北區,女,雙胞胎,25
110,按登記日期分,66000050,臺中市北區,女,3胞胎,0
110,按登記日期分,66000050,臺中市北區,女,4胞胎,0
110,按登記日期分,66000050,臺中市北區,女,5胞胎以上,0
110,按登記日期分,66000060,臺中市西屯區,男,單胎,660
110,按登記日期分,66000060,臺中市西屯區,男,雙胞胎,63
110,按登記日期分,66000060,臺中市西屯區,男,3胞胎,0
110,按登記日期分,66000060,臺中市西屯區,男,4胞胎,0
110,按登記日期分,66000060,臺中市西屯區,男,5胞胎以上,0
110,按登記日期分,66000060,臺中市西屯區,女,單胎,613
110,按登記日期分,66000060,臺中市西屯區,女,雙胞胎,41
110,按登記日期分,66000060,臺中市西屯區,女,3胞胎,0
110,按登記日期分,66000060,臺中市西屯區,女,4胞胎,0
110,按登記日期分,66000060,臺中市西屯區,女,5胞胎以上,0
110,按登記日期分,66000070,臺中市南屯區,男,單胎,570
110,按登記日期分,66000070,臺中市南屯區,男,雙胞胎,25
110,按登記日期分,66000070,臺中市南屯區,男,3胞胎,0
110,按登記日期分,66000070,臺中市南屯區,男,4胞胎,0
110,按登記日期分,66000070,臺中市南屯區,男,5胞胎以上,0
110,按登記日期分,66000070,臺中市南屯區,女,單胎,558
110,按登記日期分,66000070,臺中市南屯區,女,雙胞胎,28
110,按登記日期分,66000070,臺中市南屯區,女,3胞胎,0
110,按登記日期分,66000070,臺中市南屯區,女,4胞胎,0
110,按登記日期分,66000070,臺中市南屯區,女,5胞胎以上,0
110,按登記日期分,66000080,臺中市北屯區,男,單胎,985
110,按登記日期分,66000080,臺中市北屯區,男,雙胞胎,45
110,按登記日期分,66000080,臺中市北屯區,男,3胞胎,3
110,按登記日期分,66000080,臺中市北屯區,男,4胞胎,0
110,按登記日期分,66000080,臺中市北屯區,男,5胞胎以上,0
110,按登記日期分,66000080,臺中市北屯區,女,單胎,935
110,按登記日期分,66000080,臺中市北屯區,女,雙胞胎,41
110,按登記日期分,66000080,臺中市北屯區,女,3胞胎,0
110,按登記日期分,66000080,臺中市北屯區,女,4胞胎,0
110,按登記日期分,66000080,臺中市北屯區,女,5胞胎以上,0
110,按登記日期分,66000090,臺中市豐原區,男,單胎,520
110,按登記日期分,66000090,臺中市豐原區,男,雙胞胎,42
110,按登記日期分,66000090,臺中市豐原區,男,3胞胎,0
110,按登記日期分,66000090,臺中市豐原區,男,4胞胎,0
110,按登記日期分,66000090,臺中市豐原區,男,5胞胎以上,0
110,按登記日期分,66000090,臺中市豐原區,女,單胎,497
110,按登記日期分,66000090,臺中市豐原區,女,雙胞胎,24
110,按登記日期分,66000090,臺中市豐原區,女,3胞胎,0
110,按登記日期分,66000090,臺中市豐原區,女,4胞胎,0
110,按登記日期分,66000090,臺中市豐原區,女,5胞胎以上,0
110,按登記日期分,66000100,臺中市東勢區,男,單胎,127
110,按登記日期分,66000100,臺中市東勢區,男,雙胞胎,3
110,按登記日期分,66000100,臺中市東勢區,男,3胞胎,1
110,按登記日期分,66000100,臺中市東勢區,男,4胞胎,0
110,按登記日期分,66000100,臺中市東勢區,男,5胞胎以上,0
110,按登記日期分,66000100,臺中市東勢區,女,單胎,120
110,按登記日期分,66000100,臺中市東勢區,女,雙胞胎,2
110,按登記日期分,66000100,臺中市東勢區,女,3胞胎,2
110,按登記日期分,66000100,臺中市東勢區,女,4胞胎,0
110,按登記日期分,66000100,臺中市東勢區,女,5胞胎以上,0
110,按登記日期分,66000110,臺中市大甲區,男,單胎,256
110,按登記日期分,66000110,臺中市大甲區,男,雙胞胎,13
110,按登記日期分,66000110,臺中市大甲區,男,3胞胎,0
110,按登記日期分,66000110,臺中市大甲區,男,4胞胎,0
110,按登記日期分,66000110,臺中市大甲區,男,5胞胎以上,0
110,按登記日期分,66000110,臺中市大甲區,女,單胎,244
110,按登記日期分,66000110,臺中市大甲區,女,雙胞胎,4
110,按登記日期分,66000110,臺中市大甲區,女,3胞胎,0
110,按登記日期分,66000110,臺中市大甲區,女,4胞胎,0
110,按登記日期分,66000110,臺中市大甲區,女,5胞胎以上,0
110,按登記日期分,66000120,臺中市清水區,男,單胎,302
110,按登記日期分,66000120,臺中市清水區,男,雙胞胎,16
110,按登記日期分,66000120,臺中市清水區,男,3胞胎,0
110,按登記日期分,66000120,臺中市清水區,男,4胞胎,0
110,按登記日期分,66000120,臺中市清水區,男,5胞胎以上,0
110,按登記日期分,66000120,臺中市清水區,女,單胎,272
110,按登記日期分,66000120,臺中市清水區,女,雙胞胎,11
110,按登記日期分,66000120,臺中市清水區,女,3胞胎,0
110,按登記日期分,66000120,臺中市清水區,女,4胞胎,0
110,按登記日期分,66000120,臺中市清水區,女,5胞胎以上,0
110,按登記日期分,66000130,臺中市沙鹿區,男,單胎,362
110,按登記日期分,66000130,臺中市沙鹿區,男,雙胞胎,23
110,按登記日期分,66000130,臺中市沙鹿區,男,3胞胎,0
